,County_FIPS,X,bc,Region,ORIG_FID_1,carbonprice,biomassprice,climate_benefit_cumulative,climate_benefit_per_year,sgarea,Negative_emissions_cumulative,Negative_emissions_per_year,year,biomassproduction,zerocb,costpertonne
6564,27113,172363,60 100,Upper Midwest,18,60,100,31198.15478,2173.199271,847.4464834,3002.019212,209.1144815,2050,82278.79033,NA,NA
6565,27113,172389,70 116,Upper Midwest,18,70,116,31208.64701,2172.332226,847.1083762,3003.028818,209.0310508,2050,82306.46145,NA,NA
6566,27113,172415,80 133,Upper Midwest,18,80,133,31225.36373,2187.133592,852.8802195,3004.637372,210.4553012,2050,82350.54839,NA,NA
6567,27113,172441,90 150,Upper Midwest,18,90,150,31237.99775,2183.999993,851.6582618,3005.853071,210.153773,2050,82383.86806,NA,NA
6568,27113,172467,100 166,Upper Midwest,18,100,166,31364.92624,2192.405588,854.9360521,3018.06667,210.962595,2050,82718.61613,NA,NA
6569,27113,172493,40 67,Upper Midwest,18,40,67,31096.82909,2178.552897,849.534148,2992.269222,209.6296302,2050,82011.56441,NA,NA
6570,27113,172519,50 83,Upper Midwest,18,50,83,31149.03021,2183.728723,851.5524791,2997.292236,210.1276702,2050,82149.23426,NA,NA
6571,27115,172545,60 100,Upper Great Lakes,18,60,100,6989.636336,352.0462859,178.0124895,2324.640378,117.08492,2050,29738.79606,7708.35664,0
6572,27115,172571,70 116,Upper Great Lakes,18,70,116,6688.657965,327.5028488,165.6020807,2224.539823,108.9221684,2050,28458.2238,7708.35664,0
6573,27115,172597,80 133,Upper Great Lakes,18,80,133,5865.076803,305.2860734,154.3681502,1950.630004,101.533227,2050,24954.13417,7708.35664,0
6574,27115,172623,90 150,Upper Great Lakes,18,90,150,5634.114923,284.9014843,144.0606662,1873.815806,94.75364129,2050,23971.46098,7708.35664,0
6575,27115,172649,100 166,Upper Great Lakes,18,100,166,5996.883517,268.3798799,135.7065035,1994.466792,89.25882196,2050,25514.93201,7708.35664,0
6576,27115,172675,0 67,Upper Great Lakes,18,0,67,7708.35664,419.9077313,212.3266843,2563.675165,139.6545428,2050,32796.73435,7708.35664,0
6577,27115,172701,40 67,Upper Great Lakes,18,40,67,7060.683707,413.7984557,209.2375241,2348.269588,137.6226962,2050,30041.08121,7708.35664,0
6578,27115,172727,50 83,Upper Great Lakes,18,50,83,6737.637045,381.8105874,193.0628327,2240.829476,126.9840469,2050,28666.61503,7708.35664,0
6579,27117,172753,60 100,Upper Midwest,18,60,100,32594.60828,2313.859199,999.0016535,5857.963763,415.8510886,2050,103131.075,NA,NA
6580,27117,172779,70 116,Upper Midwest,18,70,116,30340.0689,2119.669352,915.1607796,5452.773743,380.9509275,2050,95997.59244,NA,NA
6581,27117,172805,80 133,Upper Midwest,18,80,133,28226.30426,1947.24826,840.7184989,5072.884021,349.9630874,2050,89309.52864,NA,NA
6582,27117,172831,90 150,Upper Midwest,18,90,150,26349.69456,1793.700038,774.4245218,4735.616226,322.3671145,2050,83371.83568,NA,NA
6583,27117,172857,100 166,Upper Midwest,18,100,166,24831.2315,1670.803729,721.3644154,4462.715216,300.2799609,2050,78567.33778,NA,NA
6584,27117,172883,40 67,Upper Midwest,18,40,67,38317.23968,2827.93667,1220.953034,6886.445746,508.2420501,2050,121237.7853,NA,NA
6585,27117,172909,50 83,Upper Midwest,18,50,83,35324.80562,2556.672681,1103.835634,6348.639918,459.4899804,2050,111769.5647,NA,NA
6586,27119,172935,60 100,Upper Midwest,18,60,100,166249.5903,11612.53792,5160.155187,15489.07893,1081.912539,2050,501301.7734,NA,NA
6587,27119,172961,70 116,Upper Midwest,18,70,116,166867.8611,11653.15499,5178.20382,15546.68175,1085.696736,2050,503166.0803,NA,NA
6588,27119,172987,80 133,Upper Midwest,18,80,133,167483.0811,11746.13119,5219.518785,15604.00034,1094.359107,2050,505021.1879,NA,NA
6589,27119,173013,90 150,Upper Midwest,18,90,150,168014.5187,11771.91235,5230.97492,15653.51312,1096.761077,2050,506623.6618,NA,NA
6590,27119,173039,100 166,Upper Midwest,18,100,166,169033.598,11846.02828,5263.909121,15748.45831,1103.666281,2050,509696.549,NA,NA
6591,27119,173065,40 67,Upper Midwest,18,40,67,164668.4101,11529.14376,5123.098103,15341.76414,1074.142904,2050,496533.9516,NA,NA
6592,27119,173091,50 83,Upper Midwest,18,50,83,165447.5531,11593.60947,5151.744132,15414.35504,1080.149021,2050,498883.3454,NA,NA
6593,27121,173117,60 100,Upper Midwest,18,60,100,42988.00136,3031.240825,1212.958842,4004.383319,282.3636785,2050,125676.2802,NA,NA
6594,27121,173143,70 116,Upper Midwest,18,70,116,40293.00455,2801.413667,1120.992912,3753.341169,260.9550061,2050,117797.4032,NA,NA
6595,27121,173169,80 133,Upper Midwest,18,80,133,37727.84026,2593.898678,1037.955253,3514.393073,241.6247387,2050,110298.0942,NA,NA
6596,27121,173195,90 150,Upper Midwest,18,90,150,35420.31488,2406.177759,962.8382427,3299.444346,224.1383125,2050,103551.9977,NA,NA
6597,27121,173221,100 166,Upper Midwest,18,100,166,33537.66794,2254.210227,902.0280423,3124.073551,209.9823566,2050,98048.0418,NA,NA
6598,27121,173247,40 67,Upper Midwest,18,40,67,49642.75357,3618.697105,1448.030989,4624.281381,337.0859278,2050,145131.5812,NA,NA
6599,27121,173273,50 83,Upper Midwest,18,50,83,46195.82745,3312.194271,1325.383089,4303.196125,308.5348253,2050,135054.4239,NA,NA
6600,27125,173299,60 100,Upper Midwest,18,60,100,33283.24553,2306.219555,1223.944203,4413.50247,305.8146986,2050,121461.1035,NA,NA
6601,27125,173325,70 116,Upper Midwest,18,70,116,33356.19879,2310.102413,1226.004892,4423.176387,306.3295824,2050,121727.3331,NA,NA
6602,27125,173351,80 133,Upper Midwest,18,80,133,33428.41335,2326.121762,1234.506593,4432.75235,308.4538174,2050,121990.8668,NA,NA
6603,27125,173377,90 150,Upper Midwest,18,90,150,33489.08956,2328.120027,1235.567102,4440.798279,308.718796,2050,122212.2936,NA,NA
6604,27125,173403,100 166,Upper Midwest,18,100,166,33652.26438,2339.306396,1241.50387,4462.435967,310.2021569,2050,122807.7702,NA,NA
6605,27125,173429,40 67,Upper Midwest,18,40,67,33070.54793,2299.308784,1220.276557,4385.297846,304.8983005,2050,120684.9026,NA,NA
6606,27125,173455,50 83,Upper Midwest,18,50,83,33175.18248,2308.136803,1224.961714,4399.172841,306.068934,2050,121066.7472,NA,NA
6607,27129,173481,60 100,Upper Midwest,18,60,100,71299.07853,5070.712367,3017.919253,-737.0224109,-52.41622656,2050,332103.3232,NA,NA
6608,27129,173507,70 116,Upper Midwest,18,70,116,66707.62812,4673.780086,2781.678369,-689.560341,-48.31311621,2050,310716.8485,NA,NA
6609,27129,173533,80 133,Upper Midwest,18,80,133,62384.71262,4320.576284,2571.46322,-644.8741308,-44.6620295,2050,290581.18,NA,NA
6610,27129,173559,90 150,Upper Midwest,18,90,150,58531.45605,4003.829214,2382.945905,-605.0428104,-41.387798,2050,272633.1316,NA,NA
6611,27129,173585,100 166,Upper Midwest,18,100,166,55411.77312,3749.952607,2231.846998,-572.7944801,-38.76346186,2050,258101.9892,NA,NA
6612,27129,173611,40 67,Upper Midwest,18,40,67,82847.0003,6110.9204,3637.016457,-856.3938996,-63.16891296,2050,385892.2819,NA,NA
6613,27129,173637,50 83,Upper Midwest,18,50,83,76824.95148,5563.906311,3311.451876,-794.1436569,-57.51439889,2050,357842.236,NA,NA
6614,27135,173663,60 100,Upper Midwest,18,60,100,78957.84666,5709.835805,1893.549863,1658.214718,119.913779,2050,180640.9926,NA,NA
6615,27135,173689,70 116,Upper Midwest,18,70,116,79105.15977,5721.452711,1897.402372,1661.30848,120.1577487,2050,180978.0178,NA,NA
6616,27135,173715,80 133,Upper Midwest,18,80,133,79264.59995,5758.368987,1909.644897,1664.656926,120.9330372,2050,181342.7876,NA,NA
6617,27135,173741,90 150,Upper Midwest,18,90,150,79381.2077,5757.570198,1909.379995,1667.105836,120.9162616,2050,181609.5646,NA,NA
6618,27135,173767,100 166,Upper Midwest,18,100,166,79764.49526,5788.880446,1919.763396,1675.15536,121.5738165,2050,182486.4559,NA,NA
6619,27135,173793,40 67,Upper Midwest,18,40,67,78492.89134,5688.794392,1886.571911,1648.450068,119.4718827,2050,179577.2606,NA,NA
6620,27135,173819,50 83,Upper Midwest,18,50,83,78726.24864,5712.206547,1894.336071,1653.350867,119.9635675,2050,180111.1391,NA,NA
6621,27141,173845,60 100,Upper Midwest,18,60,100,8132.137045,602.831161,487.4244204,3283.495762,243.4038619,2050,52203.50236,NA,NA
6622,27141,173871,70 116,Upper Midwest,18,70,116,7834.017768,574.5985989,464.5967348,3163.124773,232.0044601,2050,50289.75321,NA,NA
6623,27141,173897,80 133,Upper Midwest,18,80,133,7533.245866,548.1292262,443.1946914,3041.682738,221.3169775,2050,48358.97577,NA,NA
6624,27141,173923,90 150,Upper Midwest,18,90,150,7247.108748,522.1185644,422.1635428,2926.14976,210.8147076,2050,46522.14498,NA,NA
6625,27141,173949,100 166,Upper Midwest,18,100,166,7008.520949,500.448591,404.6420958,2829.81567,202.0650683,2050,44990.55265,NA,NA
6626,27141,173975,40 67,Upper Midwest,18,40,67,8793.20484,666.8744228,539.2071613,3550.413707,269.2624742,2050,56447.16599,NA,NA
6627,27141,174001,50 83,Upper Midwest,18,50,83,8461.997984,634.9248716,513.3740715,3416.683015,256.3622715,2050,54321.01418,NA,NA
6628,27143,174027,60 100,Upper Midwest,18,60,100,37958.12871,2734.902853,1888.146116,-2299.870345,-165.7068507,2050,221093.0864,44918.67733,0
6629,27143,174053,70 116,Upper Midwest,18,70,116,35483.90676,2515.892155,1736.943598,-2149.958063,-152.4370657,2050,206681.5918,44918.67733,0
6630,27143,174079,80 133,Upper Midwest,18,80,133,33159.21542,2321.675045,1602.858294,-2009.105791,-140.6695158,2050,193141.0617,44918.67733,0
6631,27143,174105,90 150,Upper Midwest,18,90,150,31090.56254,2148.153791,1483.061175,-1883.766803,-130.155921,2050,181091.8679,44918.67733,0
6632,27143,174131,100 166,Upper Midwest,18,100,166,29417.21758,2009.372426,1387.248084,-1782.379391,-121.7472044,2050,171345.2072,44918.67733,0
6633,27143,174157,0 67,Upper Midwest,18,0,67,44918.67733,3377.428827,2331.738809,-2721.607661,-204.6372849,2050,261635.8958,44918.67733,0
6634,27143,174183,40 67,Upper Midwest,18,40,67,44204.20678,3313.026606,2287.276242,-2678.318129,-200.7351759,2050,257474.3498,44918.67733,0
6635,27143,174209,50 83,Upper Midwest,18,50,83,40942.3719,3008.204927,2076.830789,-2480.684643,-182.2661321,2050,238475.2799,44918.67733,0
6636,27145,174235,60 100,Upper Midwest,18,60,100,78720.60408,5591.90065,2419.805022,16156.72426,1147.689324,2050,262746.2713,NA,NA
6637,27145,174261,70 116,Upper Midwest,18,70,116,75873.53811,5342.488234,2311.875812,15572.38855,1096.499579,2050,253243.6007,NA,NA
6638,27145,174287,80 133,Upper Midwest,18,80,133,72989.37204,5107.076716,2210.005266,14980.43837,1048.183398,2050,243617.1009,NA,NA
6639,27145,174313,90 150,Upper Midwest,18,90,150,70238.61181,4874.517131,2109.368848,14415.86858,1000.452551,2050,234435.8706,NA,NA
6640,27145,174339,100 166,Upper Midwest,18,100,166,67944.29575,4680.154222,2025.261427,13944.98002,960.5612421,2050,226778.117,NA,NA
6641,27145,174365,40 67,Upper Midwest,18,40,67,85016.41427,6153.062379,2662.63873,17448.88493,1262.862923,2050,283759.8378,NA,NA
6642,27145,174391,50 83,Upper Midwest,18,50,83,81869.22804,5874.05197,2541.901465,16802.95213,1205.598446,2050,273255.4539,NA,NA
6643,27147,174417,60 100,Upper Midwest,18,60,100,7768.725981,549.4264424,1193.576417,2274.938338,160.8901229,2050,170636.3741,9051.98515,0
6644,27147,174443,70 116,Upper Midwest,18,70,116,7296.076443,508.8668277,1105.464532,2136.531016,149.0129344,2050,160254.8516,9051.98515,0
6645,27147,174469,80 133,Upper Midwest,18,80,133,6845.077797,472.2512255,1025.920637,2004.463788,138.2906825,2050,150348.8807,9051.98515,0
6646,27147,174495,90 150,Upper Midwest,18,90,150,6438.120613,438.9172154,953.5056872,1885.293347,128.5293886,2050,141410.2596,9051.98515,0
6647,27147,174521,100 166,Upper Midwest,18,100,166,6105.799953,411.9083329,894.831472,1787.978934,120.6203,2050,134110.9942,9051.98515,0
6648,27147,174547,0 67,Upper Midwest,18,0,67,9051.98515,662.910115,1440.108846,2650.718805,194.1218726,2050,198822.5519,9051.98515,0
6649,27147,174573,40 67,Upper Midwest,18,40,67,8928.806366,652.5380176,1417.576456,2614.648008,191.0845815,2050,196116.9885,9051.98515,0
6650,27147,174599,50 83,Upper Midwest,18,50,83,8328.838314,598.8929474,1301.03767,2438.957641,175.3755416,2050,182938.9753,9051.98515,0
6651,27149,174625,60 100,Upper Midwest,18,60,100,58811.05937,4136.701823,1240.472114,5371.279178,377.8095584,2050,124059.1292,NA,NA
6652,27149,174651,70 116,Upper Midwest,18,70,116,54784.30366,3795.059346,1138.023839,5003.51112,346.6069726,2050,115564.8798,NA,NA
6653,27149,174677,80 133,Upper Midwest,18,80,133,50999.22849,3489.955826,1046.532495,4657.816014,318.7415303,2050,107580.444,NA,NA
6654,27149,174703,90 150,Upper Midwest,18,90,150,47632.92543,3218.095672,965.0098342,4350.367827,293.9122413,2050,100479.388,NA,NA
6655,27149,174729,100 166,Upper Midwest,18,100,166,44904.01015,2999.705729,899.5212771,4101.132973,273.9664461,2050,94722.87116,NA,NA
6656,27149,174755,40 67,Upper Midwest,18,40,67,68988.8807,5033.545079,1509.408357,6300.830871,459.719246,2050,145528.7587,NA,NA
6657,27149,174781,50 83,Upper Midwest,18,50,83,63676.26584,4561.180785,1367.760552,5815.623873,416.5776921,2050,134322.0506,NA,NA
6658,27151,174807,60 100,Upper Midwest,18,60,100,83622.71684,5905.366669,1911.937707,1737.423692,122.6954152,2050,199026.1807,NA,NA
6659,27151,174833,70 116,Upper Midwest,18,70,116,78288.50354,5449.514386,1764.349722,1626.595093,113.2242022,2050,186330.4905,NA,NA
6660,27151,174859,80 133,Upper Midwest,18,80,133,73232.4389,5040.27949,1631.85471,1521.54557,104.7215557,2050,174296.8079,NA,NA
6661,27151,174885,90 150,Upper Midwest,18,90,150,68700.45392,4671.130757,1512.338103,1427.384816,97.05177672,2050,163510.4607,NA,NA
6662,27151,174911,100 166,Upper Midwest,18,100,166,65014.49026,4373.492392,1415.97389,1350.801791,90.86776398,2050,154737.6858,NA,NA
6663,27151,174937,40 67,Upper Midwest,18,40,67,96893.67784,7082.332116,2292.995268,2013.153576,147.1491489,2050,230611.7208,NA,NA
6664,27151,174963,50 83,Upper Midwest,18,50,83,90001.63297,6466.58847,2093.640417,1869.958013,134.3558836,2050,214208.3149,NA,NA
6665,27153,174989,60 100,Upper Midwest,18,60,100,22604.1637,1646.636756,989.1782496,6534.107913,475.9876278,2050,102585.2294,NA,NA
6666,27153,175015,70 116,Upper Midwest,18,70,116,21804.73691,1573.467416,945.2234922,6303.020359,454.8368183,2050,98957.16421,NA,NA
6667,27153,175041,80 133,Upper Midwest,18,80,133,20991.62736,1504.184152,903.6032027,6067.977576,434.8093431,2050,95267.00204,NA,NA
6668,27153,175067,90 150,Upper Midwest,18,90,150,20212.59688,1435.478518,862.3299115,5842.785914,414.9488418,2050,91731.50207,NA,NA
6669,27153,175093,100 166,Upper Midwest,18,100,166,19559.52515,1377.858358,827.7159573,5654.004712,398.2927801,2050,88767.64486,NA,NA
6670,27153,175119,40 67,Upper Midwest,18,40,67,24358.63078,1809.979083,1087.302306,7041.265684,523.2044331,2050,110547.5859,NA,NA
6671,27153,175145,50 83,Upper Midwest,18,50,83,23482.101,1728.867378,1038.576359,6787.890231,499.757751,2050,106569.6016,NA,NA
6672,27155,175171,60 100,Upper Midwest,18,60,100,87119.07052,6226.331228,1495.672541,5727.405721,409.3331676,2050,138221.5915,NA,NA
6673,27155,175197,70 116,Upper Midwest,18,70,116,80884.61522,5682.477537,1365.02947,5317.538459,373.5789898,2050,128330.114,NA,NA
6674,27155,175223,80 133,Upper Midwest,18,80,133,75062.09915,5200.26675,1249.194092,4934.753017,341.8773566,2050,119092.2119,NA,NA
6675,27155,175249,90 150,Upper Midwest,18,90,150,69909.47592,4774.740349,1146.975284,4596.007854,313.9022837,2050,110917.1501,NA,NA
6676,27155,175275,100 166,Upper Midwest,18,100,166,65737.52379,4434.026251,1065.12986,4321.734238,291.5029644,2050,104298.004,NA,NA
6677,27155,175301,40 67,Upper Midwest,18,40,67,103058.1645,7679.490202,1844.746481,6775.277989,504.8671417,2050,163510.2789,NA,NA
6678,27155,175327,50 83,Upper Midwest,18,50,83,94700.83059,6908.540955,1659.551126,6225.847862,454.1831858,2050,150250.6793,NA,NA
6679,27157,175353,60 100,Upper Midwest,18,60,100,18847.29011,1343.505525,974.8782653,11408.34585,813.2296788,2050,134254.3525,21471.97439,0
6680,27157,175379,70 116,Upper Midwest,18,70,116,17866.83816,1257.854357,912.7278233,10814.87407,761.384658,2050,127270.3277,21471.97439,0
6681,27157,175405,80 133,Upper Midwest,18,80,133,16913.99771,1179.427353,855.8194001,10238.11564,713.9124552,2050,120482.987,21471.97439,0
6682,27157,175431,90 150,Upper Midwest,18,90,150,16039.4254,1106.306304,802.7610986,9708.733253,669.6519695,2050,114253.1716,21471.97439,0
6683,27157,175457,100 166,Upper Midwest,18,100,166,15319.79306,1046.458864,759.3344304,9273.136703,633.4260563,2050,109127.0356,21471.97439,0
6684,27157,175483,0 67,Upper Midwest,18,0,67,21471.97439,1578.441785,1145.353377,12997.07855,955.4376088,2050,152950.6896,21471.97439,0
6685,27157,175509,40 67,Upper Midwest,18,40,67,21174.07541,1553.048136,1126.927166,12816.75901,940.0667239,2050,150828.6744,21471.97439,0
6686,27157,175535,50 83,Upper Midwest,18,50,83,19983.77511,1445.537399,1048.914921,12096.26512,874.9900116,2050,142349.843,21471.97439,0
6687,27159,175561,60 100,Upper Great Lakes,18,60,100,9032.608616,645.1900888,291.9670118,1553.074919,110.9345692,2050,30417.71218,NA,NA
6688,27159,175587,70 116,Upper Great Lakes,18,70,116,8734.959353,618.777976,280.0147735,1501.896835,106.3932465,2050,29415.36502,NA,NA
6689,27159,175613,80 133,Upper Great Lakes,18,80,133,8431.042915,593.7922431,268.7080131,1449.641167,102.0971769,2050,28391.91287,NA,NA
6690,27159,175639,90 150,Upper Great Lakes,18,90,150,8139.010592,568.7609536,257.380637,1399.428865,97.79327431,2050,27408.481,NA,NA
6691,27159,175665,100 166,Upper Great Lakes,18,100,166,7895.351542,547.8190603,247.9038299,1357.533907,94.19250618,2050,26587.94829,NA,NA
6692,27159,175691,40 67,Upper Great Lakes,18,40,67,9681.778588,703.7271188,318.456696,1664.693793,120.9994792,2050,32603.821,NA,NA
6693,27159,175717,50 83,Upper Great Lakes,18,50,83,9358.591371,674.8121978,305.3718653,1609.12469,116.0278215,2050,31515.47364,NA,NA
6694,27161,175743,60 100,Upper Midwest,18,60,100,19665.03586,1385.588847,1340.297057,1449.810968,102.1529745,2050,182000.7398,22993.50295,0
6695,27161,175769,70 116,Upper Midwest,18,70,116,18442.28764,1281.46645,1239.578188,1359.663469,94.47651794,2050,170684.1532,22993.50295,0
6696,27161,175795,80 133,Upper Midwest,18,80,133,17281.55287,1187.9571,1149.125449,1274.087933,87.58251167,2050,159941.5038,22993.50295,0
6697,27161,175821,90 150,Upper Midwest,18,90,150,16239.21605,1103.263446,1067.20024,1197.241322,81.33844532,2050,150294.6324,22993.50295,0
6698,27161,175847,100 166,Upper Midwest,18,100,166,15391.18773,1034.924864,1001.095493,1134.720167,76.30016186,2050,142446.0943,22993.50295,0
6699,27161,175873,0 67,Upper Midwest,18,0,67,22993.50295,1678.153046,1623.29799,1695.203253,123.7223623,2050,212805.8436,22993.50295,0
6700,27161,175899,40 67,Upper Midwest,18,40,67,22694.90675,1653.167758,1599.129414,1673.189154,121.880314,2050,210042.3232,22993.50295,0
6701,27161,175925,50 83,Upper Midwest,18,50,83,21123.01756,1513.444452,1463.97335,1557.301128,111.5791693,2050,195494.4222,22993.50295,0
6702,27163,175951,60 100,Upper Midwest,18,60,100,7525.647171,529.6043216,261.223662,2604.048273,183.2553649,2050,35935.30935,8082.114351,0
6703,27163,175977,70 116,Upper Midwest,18,70,116,7303.736562,510.3324163,251.7179283,2527.262061,176.5868393,2050,34875.67604,8082.114351,0
6704,27163,176003,80 133,Upper Midwest,18,80,133,7075.335363,492.0556113,242.7030208,2448.229954,170.2626413,2050,33785.04988,8082.114351,0
6705,27163,176029,90 150,Upper Midwest,18,90,150,6854.108826,473.4655006,233.5335775,2371.680447,163.8300323,2050,32728.68305,8082.114351,0
6706,27163,176055,100 166,Upper Midwest,18,100,166,6669.927407,457.8736393,225.843,2307.949409,158.434887,2050,31849.20835,8082.114351,0
6707,27163,176081,0 67,Upper Midwest,18,0,67,8082.114351,577.7705008,284.9812962,2796.598809,199.9219789,2050,38592.46558,8082.114351,0
6708,27163,176107,40 67,Upper Midwest,18,40,67,8003.21856,571.6441197,281.9595011,2769.299038,197.8021091,2050,38215.73457,8082.114351,0
6709,27163,176133,50 83,Upper Midwest,18,50,83,7766.409837,550.9975333,271.7757154,2687.357733,190.6579118,2050,37084.96209,8082.114351,0
6710,27167,176159,60 100,Upper Midwest,18,60,100,45127.79093,3199.880929,1145.373447,6468.706011,458.6772048,2050,109245.5174,NA,NA
6711,27167,176185,70 116,Upper Midwest,18,70,116,42667.85921,2985.886222,1068.775642,6116.094575,428.0027839,2050,103290.5059,NA,NA
6712,27167,176211,80 133,Upper Midwest,18,80,133,40251.50344,2781.945302,995.7765149,5769.729403,398.7694926,2050,97440.98323,NA,NA
6713,27167,176237,90 150,Upper Midwest,18,90,150,38019.87126,2597.039101,929.5907231,5449.842872,372.2646753,2050,92038.64008,NA,NA
6714,27167,176263,100 166,Upper Midwest,18,100,166,36141.92009,2441.066258,873.7614106,5180.65367,349.9072223,2050,87492.48918,NA,NA
6715,27167,176289,40 67,Upper Midwest,18,40,67,50903.44225,3710.86346,1328.275823,7296.599192,531.9224424,2050,123227.2347,NA,NA
6716,27167,176315,50 83,Upper Midwest,18,50,83,47964.57498,3446.462611,1233.635516,6875.336197,494.0227063,2050,116112.8144,NA,NA
6717,27169,176341,60 100,Upper Midwest,18,60,100,20419.57556,1452.503077,874.5761043,8675.188645,617.091093,2050,134043.7903,23272.19594,0
6718,27169,176367,70 116,Upper Midwest,18,70,116,19354.50201,1359.833123,818.7779933,8222.695696,577.7205715,2050,127052.1417,23272.19594,0
6719,27169,176393,80 133,Upper Midwest,18,80,133,18320.10464,1275.019851,767.7105212,7783.235419,541.6879358,2050,120261.8662,23272.19594,0
6720,27169,176419,90 150,Upper Midwest,18,90,150,17371.27899,1195.983458,720.121403,7380.130003,508.1095876,2050,114033.3241,23272.19594,0
6721,27169,176445,100 166,Upper Midwest,18,100,166,16590.84955,1131.321978,681.1876569,7048.567154,480.6383729,2050,108910.2146,23272.19594,0
6722,27169,176471,0 67,Upper Midwest,18,0,67,23272.19594,1706.680284,1027.6204,9887.114906,725.0774323,2050,152769.745,23272.19594,0
6723,27169,176497,40 67,Upper Midwest,18,40,67,22949.97598,1679.435676,1011.215972,9750.220833,713.5026514,2050,150654.5402,23272.19594,0
6724,27169,176523,50 83,Upper Midwest,18,50,83,21655.04282,1562.963098,941.0859082,9200.072793,664.0196649,2050,142153.984,23272.19594,0
6725,27171,176549,60 100,Upper Midwest,18,60,100,30204.20276,2128.06618,916.3651744,9089.868038,640.4354025,2050,110321.6412,33610.73118,0
6726,27171,176575,70 116,Upper Midwest,18,70,116,28896.76092,2015.986866,868.1027749,8696.397172,606.705455,2050,105546.1756,33610.73118,0
6727,27171,176601,80 133,Upper Midwest,18,80,133,27598.31979,1911.480024,823.1011528,8305.635046,575.2544213,2050,100803.5854,33610.73118,0
6728,27171,176627,90 150,Upper Midwest,18,90,150,26382.57945,1811.069578,779.8634767,7939.761481,545.0361859,2050,96363.06198,33610.73118,0
6729,27171,176653,100 166,Upper Midwest,18,100,166,25373.59398,1727.846115,744.0266763,7636.110204,519.9903239,2050,92677.71616,33610.73118,0
6730,27171,176679,0 67,Upper Midwest,18,0,67,33610.73118,2422.570759,1043.181597,10115.05298,729.0657093,2050,122764.0754,33610.73118,0
6731,27171,176705,40 67,Upper Midwest,18,40,67,33188.07551,2389.291626,1028.851291,9987.855969,719.0504499,2050,121220.3145,33610.73118,0
6732,27171,176731,50 83,Upper Midwest,18,50,83,31681.33104,2257.618581,972.1516481,9534.40555,679.4238252,2050,115716.8909,33610.73118,0
6733,27173,176757,60 100,Upper Midwest,18,60,100,43246.23311,3061.440818,2116.205175,1431.162591,101.3133227,2050,207586.8231,NA,NA
6734,27173,176783,70 116,Upper Midwest,18,70,116,40514.40094,2827.071203,1954.198387,1340.757121,93.55724779,2050,194473.7188,NA,NA
6735,27173,176809,80 133,Upper Midwest,18,80,133,37920.87467,2616.441078,1808.6014,1254.928657,86.58679203,2050,182024.4987,NA,NA
6736,27173,176835,90 150,Upper Midwest,18,90,150,35591.20212,2425.87307,1676.872248,1177.831995,80.28025885,2050,170841.8062,NA,NA
6737,27173,176861,100 166,Upper Midwest,18,100,166,33692.96308,2271.954367,1570.476738,1115.012913,75.18657384,2050,161730.0436,NA,NA
6738,27173,176887,40 67,Upper Midwest,18,40,67,50011.83421,3663.556476,2532.414518,1655.058975,121.2393451,2050,240062.4756,NA,NA
6739,27173,176913,50 83,Upper Midwest,18,50,83,46502.07579,3349.076964,2315.032177,1538.909322,110.8321655,2050,223215.2372,NA,NA
6740,28001,176939,60 100,Lower Mississippi River,11,60,100,1895.885207,136.362706,68.02983327,618.982001,44.52065993,2050,18035.11169,1861.166757,3.365375781
6741,28001,176965,70 116,Lower Mississippi River,11,70,116,1909.61914,137.4645742,68.57954307,623.4659525,44.88040568,2050,18165.75938,1861.166757,5.440019359
6742,28001,176991,80 133,Lower Mississippi River,11,80,133,1922.880863,138.9073736,69.29933959,627.7957335,45.35146102,2050,18291.91504,1861.166757,7.864227564
6743,28001,177017,90 150,Lower Mississippi River,11,90,150,1934.984951,139.9405043,69.81475698,631.7475617,45.68876483,2050,18407.05839,1861.166757,10.51628517
6744,28001,177043,100 166,Lower Mississippi River,11,100,166,1950.876408,141.226153,70.45615278,636.9359166,46.10851251,2050,18558.23009,1861.166757,14.08456461
6745,28001,177069,30 50,Lower Mississippi River,11,30,50,1855.518653,132.9585103,66.33151804,605.802843,43.40923409,2050,17651.11411,1861.166757,0
6746,28001,177095,0 67,Lower Mississippi River,11,0,67,1861.166757,133.4859615,66.59465755,607.6468759,43.58144007,2050,17704.8432,1861.166757,0
6747,28001,177121,40 67,Lower Mississippi River,11,40,67,1864.984991,133.8394856,66.77102678,608.8934799,43.69686112,2050,17741.16517,1861.166757,0.250830998
6748,28001,177147,50 83,Lower Mississippi River,11,50,83,1880.150083,135.150634,67.42514411,613.8446863,44.12493413,2050,17885.42714,1861.166757,1.546264597
6749,28003,177173,60 100,Appalachia,2,60,100,8187.882114,592.2639018,330.0733253,3104.514294,224.5625576,2050,92686.20812,8047.415057,2.714763933
6750,28003,177199,70 116,Appalachia,2,70,116,8223.688028,594.9046575,331.5450392,3118.090451,225.5638256,2050,93091.52837,8047.415057,3.957264292
6751,28003,177225,80 133,Appalachia,2,80,133,8256.185633,598.8744655,333.7574444,3130.412231,227.0690165,2050,93459.39881,8047.415057,5.335286503
6752,28003,177251,90 150,Appalachia,2,90,150,8283.201533,600.9074379,334.8904358,3140.655569,227.8398375,2050,93765.21676,8047.415057,6.756800428
